"country","year","sector","gross_output_price_level"
"FIN",2015,"bts",0.913373011437116
"FIN",2015,"g",0.988575599685212
"FIN",2015,"hts",1.11251497712559
"FIN",2016,"bts",0.917928846090774
"FIN",2016,"g",0.963707820275952
"FIN",2016,"hts",1.10280661389969
"FIN",2017,"bts",0.948251458765169
"FIN",2017,"g",1.01326257577687
"FIN",2017,"hts",1.13727533463342
"FIN",2018,"bts",1.01261633827236
"FIN",2018,"g",1.10514129965197
"FIN",2018,"hts",1.20926901031141
"FRA",1995,"bts",0.613086098183453
"FRA",1995,"g",1.01933069414358
"FRA",1995,"hts",0.935653318903873
"FRA",1996,"bts",0.608248146019357
"FRA",1996,"g",0.992971827238863
"FRA",1996,"hts",0.918587247486869
"FRA",1997,"bts",0.543601634467827
"FRA",1997,"g",0.875576436681709
"FRA",1997,"hts",0.805779475490925
"FRA",1998,"bts",0.54756148698818
"FRA",1998,"g",0.850581899297727
"FRA",1998,"hts",0.801051750163856
"FRA",1999,"bts",0.53448472841673
"FRA",1999,"g",0.805635586733436
"FRA",1999,"hts",0.773051943656095
"FRA",2000,"bts",0.473950957754339
"FRA",2000,"g",0.72684289167585
"FRA",2000,"hts",0.684918631997154
"FRA",2001,"bts",0.470820643116706
"FRA",2001,"g",0.71382968613315
"FRA",2001,"hts",0.678178371744652
"FRA",2002,"bts",0.513266825275319
"FRA",2002,"g",0.747203324780942
"FRA",2002,"hts",0.728066624314746
"FRA",2003,"bts",0.632010349964093
"FRA",2003,"g",0.896877287006744
"FRA",2003,"hts",0.880637663063813
"FRA",2004,"bts",0.716341490382508
"FRA",2004,"g",0.991637509533934
"FRA",2004,"hts",0.980195183250884
"FRA",2005,"bts",0.739372544910866
"FRA",2005,"g",1.01985876068932
"FRA",2005,"hts",0.993795787182552
"FRA",2006,"bts",0.77196463144335
"FRA",2006,"g",1.05741801596008
"FRA",2006,"hts",1.01736108081912
"FRA",2007,"bts",0.868399805306029
"FRA",2007,"g",1.18690031807454
"FRA",2007,"hts",1.12686415861794
"FRA",2008,"bts",0.962444059979082
"FRA",2008,"g",1.32335947359057
"FRA",2008,"hts",1.23561674491619
"FRA",2009,"bts",0.925178269259242
"FRA",2009,"g",1.20230738811153
"FRA",2009,"hts",1.18378508452915
"FRA",2010,"bts",0.892765604413228
"FRA",2010,"g",1.18196061234199
"FRA",2010,"hts",1.13895925423867
"FRA",2011,"bts",0.954999008860808
"FRA",2011,"g",1.30325218226403
"FRA",2011,"hts",1.19813136356558
"FRA",2012,"bts",0.894305128330039
"FRA",2012,"g",1.232496739862
"FRA",2012,"hts",1.11638362136624
"FRA",2013,"bts",0.931499866248746
"FRA",2013,"g",1.26700052529741
"FRA",2013,"hts",1.15789421940257
"FRA",2014,"bts",0.936752426750596
"FRA",2014,"g",1.25245835384845
"FRA",2014,"hts",1.15827498587038
"FRA",2015,"bts",0.783005385712275
"FRA",2015,"g",1.03160734605896
"FRA",2015,"hts",0.969937059680397
"FRA",2016,"bts",0.783631163149533
"FRA",2016,"g",1.01412904759147
"FRA",2016,"hts",0.968974363651918
"FRA",2017,"bts",0.809499978100594
"FRA",2017,"g",1.05401666591338
"FRA",2017,"hts",0.989487729669648
"FRA",2018,"bts",0.854664599042606
"FRA",2018,"g",1.12249968680453
"FRA",2018,"hts",1.04020907567188
"GBR",1995,"bts",0.485821513557975
"GBR",1995,"g",0.797647975412702
"GBR",1995,"hts",0.776214300374532
"GBR",1996,"bts",0.49806473937094
"GBR",1996,"g",0.826283568504511
"GBR",1996,"hts",0.805367522113369
"GBR",1997,"bts",0.518816574671521
"GBR",1997,"g",0.864388499901693
"GBR",1997,"hts",0.868055299455853
"GBR",1998,"bts",0.549294182607715
"GBR",1998,"g",0.86219961104692
"GBR",1998,"hts",0.868493798218155
"GBR",1999,"bts",0.55338268883889
"GBR",1999,"g",0.833366438987059
"GBR",1999,"hts",0.838741137334456
"GBR",2000,"bts",0.529857056744417
"GBR",2000,"g",0.803025134219721
"GBR",2000,"hts",0.782254472837629
"GBR",2001,"bts",0.522157594747917
"GBR",2001,"g",0.75622346853501
"GBR",2001,"hts",0.747559542230904
"GBR",2002,"bts",0.555227435459614
"GBR",2002,"g",0.806261758953696
"GBR",2002,"hts",0.794834803472433
"GBR",2003,"bts",0.618339494557068
"GBR",2003,"g",0.8980672814208
"GBR",2003,"hts",0.886153707221034
"GBR",2004,"bts",0.71298572887706
"GBR",2004,"g",1.00525762034109
"GBR",2004,"hts",1.02235518074588
"GBR",2005,"bts",0.730434698052668
"GBR",2005,"g",1.02245855468933
"GBR",2005,"hts",1.02920592478754
"GBR",2006,"bts",0.768295060760264
"GBR",2006,"g",1.08172103028643
"GBR",2006,"hts",1.05698357039437
"GBR",2007,"bts",0.874675556234198
"GBR",2007,"g",1.17533409653492
"GBR",2007,"hts",1.16858177509541
"GBR",2008,"bts",0.839499373405357
"GBR",2008,"g",1.16666211448604
"GBR",2008,"hts",1.07781991953847
"GBR",2009,"bts",0.690382934456586
"GBR",2009,"g",1.00214750545402
"GBR",2009,"hts",0.9820424432726
"GBR",2010,"bts",0.681889205131344
"GBR",2010,"g",1.00829023027364
"GBR",2010,"hts",0.97575830259841
"GBR",2011,"bts",0.722638065566873
"GBR",2011,"g",1.0610943814693
"GBR",2011,"hts",1.00718990046242
"GBR",2012,"bts",0.737961587070515
"GBR",2012,"g",1.10238799995011
"GBR",2012,"hts",0.983809661810246
"GBR",2013,"bts",0.730362699806871
"GBR",2013,"g",1.15768851195822
"GBR",2013,"hts",0.990300226131869
"GBR",2014,"bts",0.7877503238484
"GBR",2014,"g",1.19579525585009
"GBR",2014,"hts",1.06735110480369
"GBR",2015,"bts",0.7514132284006
"GBR",2015,"g",1.09126086909916
"GBR",2015,"hts",0.99054525581786
"GBR",2016,"bts",0.68427155253442
"GBR",2016,"g",0.960925068461691
"GBR",2016,"hts",0.892549325299566
"GBR",2017,"bts",0.66666387942713
"GBR",2017,"g",0.930316019712321
"GBR",2017,"hts",0.869847209140361
"GBR",2018,"bts",0.703054553792427
"GBR",2018,"g",1.00225429942281
"GBR",2018,"hts",0.919944424906973
"GRC",1995,"bts",0.392170357331998
"GRC",1995,"g",0.766394481575045
"GRC",1995,"hts",0.621725596177412
"GRC",1996,"bts",0.40616829423186
"GRC",1996,"g",0.782664070126215
"GRC",1996,"hts",0.644918933961572
"GRC",1997,"bts",0.386933030005669
"GRC",1997,"g",0.709520084263602
"GRC",1997,"hts",0.596800013352496
"GRC",1998,"bts",0.378727384810328
"GRC",1998,"g",0.669703637144685
"GRC",1998,"hts",0.572910116863743
"GRC",1999,"bts",0.380971354545528
"GRC",1999,"g",0.661976385186531
"GRC",1999,"hts",0.573177291142405
"GRC",2000,"bts",0.32905937638403
"GRC",2000,"g",0.588797632459619
"GRC",2000,"hts",0.487436453775254
"GRC",2001,"bts",0.328891176352375
"GRC",2001,"g",0.577766443511177
"GRC",2001,"hts",0.481948337707801
"GRC",2002,"bts",0.366242827955823
"GRC",2002,"g",0.621879593833189
"GRC",2002,"hts",0.516053674991162
"GRC",2003,"bts",0.453709800442306
"GRC",2003,"g",0.766052623870316
"GRC",2003,"hts",0.636509046787694
"GRC",2004,"bts",0.520644522204753
"GRC",2004,"g",0.859890380409748
"GRC",2004,"hts",0.718584658694046
"GRC",2005,"bts",0.535215637051904
"GRC",2005,"g",0.900730353876349
"GRC",2005,"hts",0.739549849851271
"GRC",2006,"bts",0.565637523205701
"GRC",2006,"g",0.945350674974923
"GRC",2006,"hts",0.76863070020017
"GRC",2007,"bts",0.637183559562242
"GRC",2007,"g",1.08324741362546
"GRC",2007,"hts",0.861316724391793
"GRC",2008,"bts",0.721437023654535
"GRC",2008,"g",1.25268151172626
"GRC",2008,"hts",0.953632010923868
"GRC",2009,"bts",0.711151692491632
"GRC",2009,"g",1.13771658838413
"GRC",2009,"hts",0.908137496447643
"GRC",2010,"bts",0.668981051398281
"GRC",2010,"g",1.14480712326844
"GRC",2010,"hts",0.885636744497173
"GRC",2011,"bts",0.694454483607478
"GRC",2011,"g",1.26606454246201
"GRC",2011,"hts",0.943929269075295
"GRC",2012,"bts",0.631437033081027
"GRC",2012,"g",1.21390656087437
"GRC",2012,"hts",0.870772757660589
"GRC",2013,"bts",0.622109183888509
"GRC",2013,"g",1.24266326601195
"GRC",2013,"hts",0.890201540506641
"GRC",2014,"bts",0.598479675236881
"GRC",2014,"g",1.22236837217948
"GRC",2014,"hts",0.88212160627229
"GRC",2015,"bts",0.482964845081519
"GRC",2015,"g",0.962713909695466
"GRC",2015,"hts",0.724509543583625
"GRC",2016,"bts",0.47161621527542
"GRC",2016,"g",0.914004640824686
"GRC",2016,"hts",0.712836353326344
"GRC",2017,"bts",0.480037653684023
"GRC",2017,"g",0.962793701193576
"GRC",2017,"hts",0.735015250310821
"GRC",2018,"bts",0.498540792016891
"GRC",2018,"g",1.03792279071719
"GRC",2018,"hts",0.777904508059679
"HKG",1995,"bts",0.601175595845264
"HKG",1995,"g",0.997689455864616
"HKG",1995,"hts",0.893471651414873
"HKG",1996,"bts",0.637647092734327
"HKG",1996,"g",1.04935410260888
"HKG",1996,"hts",0.946885717333926
"HKG",1997,"bts",0.673472200907985
"HKG",1997,"g",1.1032933070512
"HKG",1997,"hts",1.00025961079918
"HKG",1998,"bts",0.679179000634848
"HKG",1998,"g",1.10367808305318
"HKG",1998,"hts",1.01048647454725
"HKG",1999,"bts",0.648918305304225
"HKG",1999,"g",1.05075826629292
"HKG",1999,"hts",0.96660536191637
"HKG",2000,"bts",0.625691706893065
"HKG",2000,"g",1.01279478692031
"HKG",2000,"hts",0.930689892855828
"HKG",2001,"bts",0.607372057338259
"HKG",2001,"g",0.985669471284863
"HKG",2001,"hts",0.917595478377783
"HKG",2002,"bts",0.58398827014242
"HKG",2002,"g",0.953519872605719
"HKG",2002,"hts",0.89044578130585
"HKG",2003,"bts",0.562187393029726
"HKG",2003,"g",0.910840550487114
"HKG",2003,"hts",0.85069377965253
"HKG",2004,"bts",0.54472622182972
"HKG",2004,"g",0.905750229711154
"HKG",2004,"hts",0.822153144975258
"HKG",2005,"bts",0.556031816447691
"HKG",2005,"g",0.894518715120456
"HKG",2005,"hts",0.824455575347601
"HKG",2006,"bts",0.591218400075587
"HKG",2006,"g",0.890793316766167
"HKG",2006,"hts",0.816061734691175
"HKG",2007,"bts",0.628633829114605
"HKG",2007,"g",0.800225957341777
"HKG",2007,"hts",0.826748928201977
"HKG",2008,"bts",0.634235278790047
"HKG",2008,"g",0.804455081504499
"HKG",2008,"hts",0.806225331537166
"HKG",2009,"bts",0.630170918304817
"HKG",2009,"g",0.748081433896629
"HKG",2009,"hts",0.814902470154916
"HKG",2010,"bts",0.641500463112785
"HKG",2010,"g",0.747924907133638
"HKG",2010,"hts",0.84036589298521
"HKG",2011,"bts",0.665844615950499
"HKG",2011,"g",0.736469654076912
"HKG",2011,"hts",0.873194410050769
"HKG",2012,"bts",0.700310373784885
"HKG",2012,"g",0.755034134069474
"HKG",2012,"hts",0.906889016570613
"HKG",2013,"bts",0.721432211237067
"HKG",2013,"g",0.75997750415955
"HKG",2013,"hts",0.914036742153692
"HKG",2014,"bts",0.744062422391096
"HKG",2014,"g",0.742115561873913
"HKG",2014,"hts",0.932954446206661
"HKG",2015,"bts",0.783104331849845
"HKG",2015,"g",0.735782314653498
"HKG",2015,"hts",0.9597610574579
"HKG",2016,"bts",0.810270069531382
"HKG",2016,"g",0.741711672926748
"HKG",2016,"hts",0.963088761226955
"HKG",2017,"bts",0.836594699862343
"HKG",2017,"g",0.74507128586426
"HKG",2017,"hts",0.97294478832985
"HKG",2018,"bts",0.855052346981223
"HKG",2018,"g",0.747852379723577
"HKG",2018,"hts",0.99393765657431
"HRV",1995,"bts",0.251012055913687
"HRV",1995,"g",0.632498595496186
"HRV",1995,"hts",0.48667554837524
"HRV",1996,"bts",0.262011572526802
"HRV",1996,"g",0.617668367248179
"HRV",1996,"hts",0.485079406698985
"HRV",1997,"bts",0.251035830168788
"HRV",1997,"g",0.576274936683708
"HRV",1997,"hts",0.446416025912334
"HRV",1998,"bts",0.26597354669239
"HRV",1998,"g",0.575255308776136
"HRV",1998,"hts",0.448158079379502
"HRV",1999,"bts",0.249441123171861
"HRV",1999,"g",0.522269165078541
"HRV",1999,"hts",0.414226851643384
"HRV",2000,"bts",0.221984647927708
"HRV",2000,"g",0.466398007396626
"HRV",2000,"hts",0.378326571811791
"HRV",2001,"bts",0.228060878457878
"HRV",2001,"g",0.480128266461651
"HRV",2001,"hts",0.395744504733405
"HRV",2002,"bts",0.253080610512778
"HRV",2002,"g",0.520708259512042
"HRV",2002,"hts",0.439458218465987
"HRV",2003,"bts",0.313252570206291
"HRV",2003,"g",0.63090177016465
"HRV",2003,"hts",0.541822659613217
"HRV",2004,"bts",0.365090820778082
"HRV",2004,"g",0.741393681094953
"HRV",2004,"hts",0.618785713981458
"HRV",2005,"bts",0.383594317214241
"HRV",2005,"g",0.763545675867817
"HRV",2005,"hts",0.653383441560732
"HRV",2006,"bts",0.407393958552179
"HRV",2006,"g",0.798008500077987
"HRV",2006,"hts",0.694408349097789
"HRV",2007,"bts",0.474563322649125
"HRV",2007,"g",0.894990595689649
"HRV",2007,"hts",0.778220726796069
"HRV",2008,"bts",0.540350115911025
"HRV",2008,"g",1.02405547520151
"HRV",2008,"hts",0.902498426605084
"HRV",2009,"bts",0.520873532706255
"HRV",2009,"g",1.00813184381563
"HRV",2009,"hts",0.8568038962835
"HRV",2010,"bts",0.501488031156441
"HRV",2010,"g",0.995024816199011
"HRV",2010,"hts",0.829960297834679
"HRV",2011,"bts",0.525561437158196
"HRV",2011,"g",1.06207866128358
"HRV",2011,"hts",0.86269805657117
"HRV",2012,"bts",0.480076796061477
"HRV",2012,"g",1.01601262437189
"HRV",2012,"hts",0.794052488982601
"HRV",2013,"bts",0.49220582566326
"HRV",2013,"g",1.0358821484157
"HRV",2013,"hts",0.819926814362777
"HRV",2014,"bts",0.490238347881274
"HRV",2014,"g",1.01859794661211
"HRV",2014,"hts",0.813689002480104
"HRV",2015,"bts",0.410429681262059
"HRV",2015,"g",0.84720500314489
"HRV",2015,"hts",0.678183761510457
"HRV",2016,"bts",0.415610352940314
"HRV",2016,"g",0.841126324241234
"HRV",2016,"hts",0.68213783195296
"HRV",2017,"bts",0.43364016916081
"HRV",2017,"g",0.869118213403452
"HRV",2017,"hts",0.711457896241587
"HRV",2018,"bts",0.467561296159149
"HRV",2018,"g",0.926427101288962
"HRV",2018,"hts",0.761082383727551
"HUN",1995,"bts",0.191487869622799
"HUN",1995,"g",0.655439954540021
"HUN",1995,"hts",0.41212334046805
"HUN",1996,"bts",0.190576551192405
"HUN",1996,"g",0.641515150275596
"HUN",1996,"hts",0.418224978777894
"HUN",1997,"bts",0.186819873756704
"HUN",1997,"g",0.610121181112887
"HUN",1997,"hts",0.408734628147776
"HUN",1998,"bts",0.185759720194749
"HUN",1998,"g",0.582989777805218
"HUN",1998,"hts",0.399064507592035
"HUN",1999,"bts",0.188005270676017
"HUN",1999,"g",0.557867804627948
"HUN",1999,"hts",0.398915066485917
"HUN",2000,"bts",0.172769579099519
"HUN",2000,"g",0.511581015954768
"HUN",2000,"hts",0.363283923274976
"HUN",2001,"bts",0.187248515868721
"HUN",2001,"g",0.519202954648523
"HUN",2001,"hts",0.380115423106344
"HUN",2002,"bts",0.224240937426705
"HUN",2002,"g",0.56405437390643
"HUN",2002,"hts",0.435789692679657
"HUN",2003,"bts",0.274816662120133
"HUN",2003,"g",0.655344749042075
"HUN",2003,"hts",0.526697542933478
"HUN",2004,"bts",0.317456402638174
"HUN",2004,"g",0.733224961035614
"HUN",2004,"hts",0.610361063241409
"HUN",2005,"bts",0.337989510866592
"HUN",2005,"g",0.770276604309017
"HUN",2005,"hts",0.650914090645754
"HUN",2006,"bts",0.33758020119195
"HUN",2006,"g",0.777421001417909
"HUN",2006,"hts",0.656308160257667
"HUN",2007,"bts",0.403962773314591
"HUN",2007,"g",0.914725253468985
"HUN",2007,"hts",0.794278046207301
"HUN",2008,"bts",0.457067647115329
"HUN",2008,"g",0.988714338643026
"HUN",2008,"hts",0.902239468380489
"HUN",2009,"bts",0.395891157589335
"HUN",2009,"g",0.866570133335467
"HUN",2009,"hts",0.786673354496811
"HUN",2010,"bts",0.392636015252984
"HUN",2010,"g",0.871668790775108
"HUN",2010,"hts",0.788330916446473
"HUN",2011,"bts",0.406219087393707
"HUN",2011,"g",0.950157195530146
"HUN",2011,"hts",0.847232920666106
"HUN",2012,"bts",0.36820727411116
"HUN",2012,"g",0.889800305734657
"HUN",2012,"hts",0.766606041788429
"HUN",2013,"bts",0.375540461974744
"HUN",2013,"g",0.896853279169851
"HUN",2013,"hts",0.779155323475311
"HUN",2014,"bts",0.372390180227982
"HUN",2014,"g",0.861151230116575
"HUN",2014,"hts",0.760702321289112
"HUN",2015,"bts",0.317736990100833
"HUN",2015,"g",0.716162032149542
"HUN",2015,"hts",0.63698247491224
"HUN",2016,"bts",0.32605255696582
"HUN",2016,"g",0.708235680569675
"HUN",2016,"hts",0.636286715640997
"HUN",2017,"bts",0.351009562697427
"HUN",2017,"g",0.743482714014122
"HUN",2017,"hts",0.664241054643579
"HUN",2018,"bts",0.377964298445733
"HUN",2018,"g",0.782842849287273
"HUN",2018,"hts",0.689888826386281
"IDN",1995,"bts",0.159164337635385
"IDN",1995,"g",0.49720178189986
"IDN",1995,"hts",0.468475204839513
"IDN",1996,"bts",0.164429792811596
"IDN",1996,"g",0.530888291821021
"IDN",1996,"hts",0.477907323587174
"IDN",1997,"bts",0.149465915244902
"IDN",1997,"g",0.496237225899491
"IDN",1997,"hts",0.422061743879755
"IDN",1998,"bts",0.0767455710826074
"IDN",1998,"g",0.247792852061579
"IDN",1998,"hts",0.210471706039175
"IDN",1999,"bts",0.110661901342842
"IDN",1999,"g",0.357827876671379
"IDN",1999,"hts",0.311593888194441
"IDN",2000,"bts",0.112322631390023
"IDN",2000,"g",0.368233609476176
"IDN",2000,"hts",0.311733734957487
"IDN",2001,"bts",0.104813347156764
"IDN",2001,"g",0.349212397191846
"IDN",2001,"hts",0.287918639104528
"IDN",2002,"bts",0.125576641737884
"IDN",2002,"g",0.395116803752835
"IDN",2002,"hts",0.355812612915582
"IDN",2003,"bts",0.145235553603321
"IDN",2003,"g",0.45059264616937
"IDN",2003,"hts",0.401919829017317
"IDN",2004,"bts",0.153403761233944
"IDN",2004,"g",0.478166895423075
"IDN",2004,"hts",0.40684247257306
"IDN",2005,"bts",0.162844402010572
"IDN",2005,"g",0.515775567661153
"IDN",2005,"hts",0.412538875908991
"IDN",2006,"bts",0.199894327637515
"IDN",2006,"g",0.631631290908298
"IDN",2006,"hts",0.485166562776836
"IDN",2007,"bts",0.219196960717301
"IDN",2007,"g",0.726720479510946
"IDN",2007,"hts",0.516595296107451
"IDN",2008,"bts",0.244624752794548
"IDN",2008,"g",0.848395182699539
"IDN",2008,"hts",0.525383889817294
"IDN",2009,"bts",0.263113530710465
"IDN",2009,"g",0.851771103913405
"IDN",2009,"hts",0.513235246828753
"IDN",2010,"bts",0.330534416408058
"IDN",2010,"g",1.05505047156349
"IDN",2010,"hts",0.632178132832069
"IDN",2011,"bts",0.361868863773546
"IDN",2011,"g",1.20572335347435
"IDN",2011,"hts",0.683762166108623
"IDN",2012,"bts",0.358225626008883
"IDN",2012,"g",1.16462705146771
"IDN",2012,"hts",0.657552243009538
"IDN",2013,"bts",0.340228856825996
"IDN",2013,"g",1.08773243414303
"IDN",2013,"hts",0.624660253370287
"IDN",2014,"bts",0.319659951974827
"IDN",2014,"g",1.00019629387002
"IDN",2014,"hts",0.586963557405855
"IDN",2015,"bts",0.300963637235505
"IDN",2015,"g",0.899798534647214
"IDN",2015,"hts",0.551662584195008
"IDN",2016,"bts",0.312848997993217
"IDN",2016,"g",0.922078456154679
"IDN",2016,"hts",0.569995494713392
"IDN",2017,"bts",0.320771441389711
"IDN",2017,"g",0.965774868330686
"IDN",2017,"hts",0.588965505989268
"IDN",2018,"bts",0.311076551489731
"IDN",2018,"g",0.951477846187485
"IDN",2018,"hts",0.569860292431617
"IND",1995,"bts",0.0851488653005719
"IND",1995,"g",0.32770865465524
"IND",1995,"hts",0.261985231656615
"IND",1996,"bts",0.0833945779209186
"IND",1996,"g",0.321492831482579
"IND",1996,"hts",0.258786959335017
"IND",1997,"bts",0.0863780443472536
"IND",1997,"g",0.335207904637207
"IND",1997,"hts",0.266637067668651
"IND",1998,"bts",0.0837799287032207
"IND",1998,"g",0.316865839672411
"IND",1998,"hts",0.251937001115621
"IND",1999,"bts",0.085855887210306
"IND",1999,"g",0.312188881288791
"IND",1999,"hts",0.250743120036537
"IND",2000,"bts",0.0855458235134084
"IND",2000,"g",0.308642895263622
"IND",2000,"hts",0.248145976022316
"IND",2001,"bts",0.0855626420041125
"IND",2001,"g",0.300604659376175
"IND",2001,"hts",0.243665758250966
"IND",2002,"bts",0.0863032770256508
"IND",2002,"g",0.305974933941344
"IND",2002,"hts",0.240710150573511
"IND",2003,"bts",0.09431102513966
"IND",2003,"g",0.329654209908173
"IND",2003,"hts",0.260261357393111
"IND",2004,"bts",0.109324093929307
"IND",2004,"g",0.363831487107515
"IND",2004,"hts",0.288468602437657
"IND",2005,"bts",0.117443285269888
"IND",2005,"g",0.398378263318954
"IND",2005,"hts",0.312516642645187
"IND",2006,"bts",0.124351045633051
"IND",2006,"g",0.420612407845842
"IND",2006,"hts",0.328752536505637
"IND",2007,"bts",0.146996079934577
"IND",2007,"g",0.49323296025165
"IND",2007,"hts",0.382531592943417
"IND",2008,"bts",0.15406171134206
"IND",2008,"g",0.518328035764181
"IND",2008,"hts",0.399806001383174
"IND",2009,"bts",0.146706546397954
"IND",2009,"g",0.515821722134755
"IND",2009,"hts",0.380872221873297
"IND",2010,"bts",0.170421518345527
"IND",2010,"g",0.607587112067208
"IND",2010,"hts",0.434121491512024
"IND",2011,"bts",0.180427948322939
"IND",2011,"g",0.645606219044847
"IND",2011,"hts",0.467475445628318
"IND",2012,"bts",0.169180750688357
"IND",2012,"g",0.610018397918416
"IND",2012,"hts",0.437980465848222
"IND",2013,"bts",0.163331445477464
"IND",2013,"g",0.593857863082152
"IND",2013,"hts",0.422445482976157
"IND",2014,"bts",0.162350460527616
"IND",2014,"g",0.594701466177346
"IND",2014,"hts",0.416797130816776
"IND",2015,"bts",0.156345705377154
"IND",2015,"g",0.578016042244312
"IND",2015,"hts",0.39290549997879
"IND",2016,"bts",0.153978854300272
"IND",2016,"g",0.567329451867012
"IND",2016,"hts",0.38313297686844
"IND",2017,"bts",0.164808936118829
"IND",2017,"g",0.598437062919281
"IND",2017,"hts",0.407912606212067
"IND",2018,"bts",0.165696927982867
"IND",2018,"g",0.59244161465486
"IND",2018,"hts",0.40610721713161
"IRL",1995,"bts",0.445977011499132
"IRL",1995,"g",0.82980639955164
"IRL",1995,"hts",0.625765170298545
"IRL",1996,"bts",0.458284220018104
"IRL",1996,"g",0.822116995921246
"IRL",1996,"hts",0.647691214483264
"IRL",1997,"bts",0.465376134921496
"IRL",1997,"g",0.80411763762504
"IRL",1997,"hts",0.637086605099503
"IRL",1998,"bts",0.467909413330444
"IRL",1998,"g",0.810242343338235
"IRL",1998,"hts",0.65369161179501
"IRL",1999,"bts",0.469067799256208
"IRL",1999,"g",0.77937935177245
"IRL",1999,"hts",0.666593501608268
"IRL",2000,"bts",0.45753323210531
"IRL",2000,"g",0.692428116667292
"IRL",2000,"hts",0.634982018046032
"IRL",2001,"bts",0.50089648575804
"IRL",2001,"g",0.776817422542312
"IRL",2001,"hts",0.614607576693958
"IRL",2002,"bts",0.574015741528991
"IRL",2002,"g",0.857089832480171
"IRL",2002,"hts",0.658131050647953
"IRL",2003,"bts",0.720146515380037
"IRL",2003,"g",0.968108403526536
"IRL",2003,"hts",0.921631502523708
"IRL",2004,"bts",0.833343239743745
"IRL",2004,"g",1.04014639910591
"IRL",2004,"hts",1.02187781890188
"IRL",2005,"bts",0.871775209082462
"IRL",2005,"g",0.995442636168048
"IRL",2005,"hts",1.07936872296292
"IRL",2006,"bts",0.933983003913402
"IRL",2006,"g",1.03383118815207
"IRL",2006,"hts",1.12247395046961
"IRL",2007,"bts",1.04805280633326
"IRL",2007,"g",1.12852927230947
"IRL",2007,"hts",1.19776181984187
"IRL",2008,"bts",1.10520982512429
"IRL",2008,"g",1.2164323321867
"IRL",2008,"hts",1.23977581492111
"IRL",2009,"bts",0.898084199207377
"IRL",2009,"g",1.25990951428174
"IRL",2009,"hts",1.16752298015714
"IRL",2010,"bts",0.84604649848272
"IRL",2010,"g",1.0945864075756
"IRL",2010,"hts",1.12643687918468
"IRL",2011,"bts",0.867997299311938
"IRL",2011,"g",1.23324298166336
"IRL",2011,"hts",1.16873844525755
"IRL",2012,"bts",0.838501679926135
"IRL",2012,"g",1.14814706183553
"IRL",2012,"hts",1.14587120545321
"IRL",2013,"bts",0.888705081224016
"IRL",2013,"g",1.23025689399252
"IRL",2013,"hts",1.20430800513546
"IRL",2014,"bts",0.921836182350447
"IRL",2014,"g",1.21641943772375
"IRL",2014,"hts",1.21570489870869
"IRL",2015,"bts",0.785507959263761
"IRL",2015,"g",1.21801586089793
"IRL",2015,"hts",1.03919349594845
"IRL",2016,"bts",0.811924685578634
"IRL",2016,"g",1.21205157156659
"IRL",2016,"hts",1.06106488977373
"IRL",2017,"bts",0.85630314676031
"IRL",2017,"g",1.30049562895261
"IRL",2017,"hts",1.10285848367999
"IRL",2018,"bts",0.949971334169213
"IRL",2018,"g",1.34773843457569
"IRL",2018,"hts",1.13927509709714
"ISL",1995,"bts",0.403078425259928
"ISL",1995,"g",0.775649523051341
"ISL",1995,"hts",0.715078596571059
"ISL",1996,"bts",0.402981748021581
"ISL",1996,"g",0.752911197326989
"ISL",1996,"hts",0.689967200512419
"ISL",1997,"bts",0.415392356581073
"ISL",1997,"g",0.811873881480653
"ISL",1997,"hts",0.684541150109555
"ISL",1998,"bts",0.437687523592172
"ISL",1998,"g",0.873899076923719
"ISL",1998,"hts",0.70326423585973
"ISL",1999,"bts",0.44823579193388
"ISL",1999,"g",0.83861432233845
"ISL",1999,"hts",0.694989582633639
"ISL",2000,"bts",0.451879032977077
"ISL",2000,"g",0.785713429835711
"ISL",2000,"hts",0.653589841516327
"ISL",2001,"bts",0.39490308191798
"ISL",2001,"g",0.771015820426047
"ISL",2001,"hts",0.569346929345702
"ISL",2002,"bts",0.464158289556692
"ISL",2002,"g",0.799456800047003
"ISL",2002,"hts",0.663198324989497
"ISL",2003,"bts",0.575275372020524
"ISL",2003,"g",0.902207738961349
"ISL",2003,"hts",0.764162995629616
"ISL",2004,"bts",0.667299952957553
"ISL",2004,"g",0.95030828349702
"ISL",2004,"hts",0.867180816875406
"ISL",2005,"bts",0.773895606745051
"ISL",2005,"g",1.02995762260177
"ISL",2005,"hts",1.01417533958787
"ISL",2006,"bts",0.766559172376253
"ISL",2006,"g",1.09935881383805
"ISL",2006,"hts",0.972333550085319
"ISL",2007,"bts",0.950949991371725
"ISL",2007,"g",1.18525705429915
"ISL",2007,"hts",1.08738392685536
"ISL",2008,"bts",0.841894888371726
"ISL",2008,"g",1.17095466815074
"ISL",2008,"hts",0.782619619570445
"ISL",2009,"bts",0.646827529808629
"ISL",2009,"g",0.906604791534889
"ISL",2009,"hts",0.644595617070285
"ISL",2010,"bts",0.679331573222633
"ISL",2010,"g",1.11346611582782
"ISL",2010,"hts",0.645333376368302
"ISL",2011,"bts",0.733673733584645
"ISL",2011,"g",1.25083421436806
"ISL",2011,"hts",0.688388947454201
"ISL",2012,"bts",0.718930598977266
"ISL",2012,"g",1.08182626192815
"ISL",2012,"hts",0.659614622490944
